Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_20_5_0,Evolutionary_p70_g110_s0,EvolutionaryParameters,0,14571,7770,19.2524,6653,2026-03-19T12:06:21.6062984+00:00
tai_20_5_0,Evolutionary_p70_g120_s0,EvolutionaryParameters,0,14366,8470,22.8394,5773,2026-03-19T12:06:21.6298696+00:00
tai_20_5_0,Evolutionary_p70_g130_s0,EvolutionaryParameters,0,14376,9170,24.113,6779,2026-03-19T12:06:21.6547104+00:00
tai_20_5_0,Evolutionary_p70_g140_s0,EvolutionaryParameters,0,14271,9870,24.1781,8262,2026-03-19T12:06:21.6795482+00:00
tai_20_5_0,Evolutionary_p70_g150_s0,EvolutionaryParameters,0,14331,10570,25.7054,9143,2026-03-19T12:06:21.7060755+00:00
tai_20_5_0,Evolutionary_p70_g160_s0,EvolutionaryParameters,0,14402,11270,26.3295,10546,2026-03-19T12:06:21.7329710+00:00
tai_20_5_0,Evolutionary_p80_g10_s0,EvolutionaryParameters,0,15475,880,2.3615,554,2026-03-19T12:06:21.7359338+00:00
tai_20_5_0,Evolutionary_p80_g20_s0,EvolutionaryParameters,0,15142,1680,22.074,1669,2026-03-19T12:06:21.8595048+00:00
tai_20_5_0,Evolutionary_p80_g30_s0,EvolutionaryParameters,0,14895,2480,16.727,1624,2026-03-19T12:06:21.8773597+00:00
tai_20_5_0,Evolutionary_p80_g40_s0,EvolutionaryParameters,0,14524,3280,14.2752,2497,2026-03-19T12:06:21.8923434+00:00
tai_20_5_0,Evolutionary_p80_g50_s0,EvolutionaryParameters,0,14577,4080,9.4381,3597,2026-03-19T12:06:21.9022300+00:00
tai_20_5_0,Evolutionary_p80_g60_s0,EvolutionaryParameters,0,14595,4880,12.8393,3778,2026-03-19T12:06:21.9154909+00:00
tai_20_5_0,Evolutionary_p80_g70_s0,EvolutionaryParameters,0,14651,5680,21.6421,4557,2026-03-19T12:06:21.9375607+00:00
tai_20_5_0,Evolutionary_p80_g80_s0,EvolutionaryParameters,0,14235,6480,24.2848,6023,2026-03-19T12:06:21.9628519+00:00
tai_20_5_0,Evolutionary_p80_g90_s0,EvolutionaryParameters,0,14461,7280,30.6742,5482,2026-03-19T12:06:21.9943833+00:00
tai_20_5_0,Evolutionary_p80_g100_s0,EvolutionaryParameters,0,14227,8080,19.9174,5828,2026-03-19T12:06:22.0150231+00:00
tai_20_5_0,Evolutionary_p80_g110_s0,EvolutionaryParameters,0,14379,8880,22.0478,6660,2026-03-19T12:06:22.0376154+00:00
tai_20_5_0,Evolutionary_p80_g120_s0,EvolutionaryParameters,0,14328,9680,25.2587,5424,2026-03-19T12:06:22.0634765+00:00
tai_20_5_0,Evolutionary_p80_g130_s0,EvolutionaryParameters,0,14165,10480,26.6312,9812,2026-03-19T12:06:22.0906505+00:00
tai_20_5_0,Evolutionary_p80_g140_s0,EvolutionaryParameters,0,14298,11280,27.8105,3296,2026-03-19T12:06:22.1189566+00:00
tai_20_5_0,Evolutionary_p80_g150_s0,EvolutionaryParameters,0,14280,12080,36.2442,7758,2026-03-19T12:06:22.1558215+00:00
tai_20_5_0,Evolutionary_p80_g160_s0,EvolutionaryParameters,0,14302,12880,39.6689,4172,2026-03-19T12:06:22.1972445+00:00
tai_20_5_0,Evolutionary_p90_g10_s0,EvolutionaryParameters,0,15134,990,4.0072,782,2026-03-19T12:06:22.2035248+00:00
tai_20_5_0,Evolutionary_p90_g20_s0,EvolutionaryParameters,0,14991,1890,5.2336,1274,2026-03-19T12:06:22.2094398+00:00
tai_20_5_0,Evolutionary_p90_g30_s0,EvolutionaryParameters,0,14453,2790,6.4866,2774,2026-03-19T12:06:22.2165943+00:00
tai_20_5_0,Evolutionary_p90_g40_s0,EvolutionaryParameters,0,14609,3690,10.1804,1725,2026-03-19T12:06:22.2277288+00:00
tai_20_5_0,Evolutionary_p90_g50_s0,EvolutionaryParameters,0,14220,4590,10.1696,4239,2026-03-19T12:06:22.2384151+00:00
tai_20_5_0,Evolutionary_p90_g60_s0,EvolutionaryParameters,0,14392,5490,14.7712,3875,2026-03-19T12:06:22.2537544+00:00
tai_20_5_0,Evolutionary_p90_g70_s0,EvolutionaryParameters,0,14300,6390,17.798,6132,2026-03-19T12:06:22.2722961+00:00
tai_20_5_0,Evolutionary_p90_g80_s0,EvolutionaryParameters,0,14431,7290,17.93,4956,2026-03-19T12:06:22.2907625+00:00
tai_20_5_0,Evolutionary_p90_g90_s0,EvolutionaryParameters,0,14273,8190,21.1787,7809,2026-03-19T12:06:22.3125888+00:00
tai_20_5_0,Evolutionary_p90_g100_s0,EvolutionaryParameters,0,14210,9090,23.4861,8562,2026-03-19T12:06:22.3365847+00:00
tai_20_5_0,Evolutionary_p90_g110_s0,EvolutionaryParameters,0,14411,9990,25.4276,9235,2026-03-19T12:06:22.3626636+00:00
tai_20_5_0,Evolutionary_p90_g120_s0,EvolutionaryParameters,0,14586,10890,27.9973,2886,2026-03-19T12:06:22.3912491+00:00
tai_20_5_0,Evolutionary_p90_g130_s0,EvolutionaryParameters,0,14252,11790,28.3148,6368,2026-03-19T12:06:22.4200770+00:00
tai_20_5_0,Evolutionary_p90_g140_s0,EvolutionaryParameters,0,14447,12690,29.7214,4518,2026-03-19T12:06:22.4503186+00:00
tai_20_5_0,Evolutionary_p90_g150_s0,EvolutionaryParameters,0,14239,13590,30.8284,10092,2026-03-19T12:06:22.4818132+00:00
tai_20_5_0,Evolutionary_p90_g160_s0,EvolutionaryParameters,0,14295,14490,33.5363,6797,2026-03-19T12:06:22.5159075+00:00
tai_20_5_0,Evolutionary_p100_g10_s0,EvolutionaryParameters,0,15283,1100,2.7856,922,2026-03-19T12:06:22.5191877+00:00
tai_20_5_0,Evolutionary_p100_g20_s0,EvolutionaryParameters,0,14764,2100,4.9206,1701,2026-03-19T12:06:22.5245438+00:00
tai_20_5_0,Evolutionary_p100_g30_s0,EvolutionaryParameters,0,14444,3100,8.8417,2883,2026-03-19T12:06:22.5337997+00:00
tai_20_5_0,Evolutionary_p100_g40_s0,EvolutionaryParameters,0,14486,4100,9.4722,4047,2026-03-19T12:06:22.5440060+00:00
