Instance,Algorithm,Params,Seed,BestCost,Evaluations,ElapsedMs,BestFoundAt,Timestamp
tai_500_20_0,SimulatedAnnealing_nSwap_i20000_s33331882,SimulatedAnnealingParameters,,7110651,20000,1418.1717,19791,2026-03-20T00:20:13.8998040+00:00
tai_500_20_0,SimulatedAnnealing_nInsert_i20000_s22,SimulatedAnnealingParameters,,8136429,20000,1241.3149,9798,2026-03-20T00:20:15.1414560+00:00
tai_500_20_0,SimulatedAnnealing_nInsert_i20000_s151555,SimulatedAnnealingParameters,,8316489,20000,1247.0193,2325,2026-03-20T00:20:16.3890206+00:00
tai_500_20_0,SimulatedAnnealing_nInsert_i20000_s5252525,SimulatedAnnealingParameters,,8218233,20000,1243.4052,10335,2026-03-20T00:20:17.6328186+00:00
tai_500_20_0,SimulatedAnnealing_nInsert_i20000_s6687883,SimulatedAnnealingParameters,,8076115,20000,1239.3514,17356,2026-03-20T00:20:18.8724575+00:00
tai_500_20_0,SimulatedAnnealing_nInsert_i20000_s33331882,SimulatedAnnealingParameters,,8143723,20000,1253.8884,5488,2026-03-20T00:20:20.1266024+00:00
tai_500_20_0,SimulatedAnnealing_nReverse_i20000_s22,SimulatedAnnealingParameters,,7611517,20000,1451.7866,19754,2026-03-20T00:20:21.5786914+00:00
tai_500_20_0,SimulatedAnnealing_nReverse_i20000_s151555,SimulatedAnnealingParameters,,7638533,20000,1470.0416,19997,2026-03-20T00:20:23.0489922+00:00
tai_500_20_0,SimulatedAnnealing_nReverse_i20000_s5252525,SimulatedAnnealingParameters,,7700410,20000,1460.4642,19994,2026-03-20T00:20:24.5097937+00:00
tai_500_20_0,SimulatedAnnealing_nReverse_i20000_s6687883,SimulatedAnnealingParameters,,7601392,20000,1452.4141,19939,2026-03-20T00:20:25.9624846+00:00
tai_500_20_0,SimulatedAnnealing_nReverse_i20000_s33331882,SimulatedAnnealingParameters,,7670400,20000,1450.6185,19954,2026-03-20T00:20:27.4133923+00:00
